,root:Host-associated,Unknown
ERR494349,0.9929764,0.007023573
SRR1950708,0.9929764,0.007023573
ERR1382818,0.9929764,0.007023573
ERR2511036,0.9929764,0.007023573
ERR521458,0.9929764,0.007023573
ERR719248,0.9929764,0.007023573
SRR3362034,0.9929764,0.007023573
SRR1618153,0.9929764,0.007023573
ERR501169,0.9929764,0.007023573
SRR6414183,0.9929764,0.007023573
SRR6316017,0.9929764,0.007023573
SRR996956,0.9929764,0.007023573
ERR1315081,0.9929764,0.007023573
SRR6932411,0.9929764,0.007023573
SRR1618207,0.9929764,0.007023573
ERR1809128,0.9929764,0.007023573
ERR209825,0.9929764,0.007023573
SRR5155770,0.9929764,0.007023573
ERR866743,0.9929764,0.007023573
SRR6038396,0.9929764,0.007023573
ERR1314996,0.9929764,0.007023573
ERR1314897,0.9929764,0.007023573
SRR6931260,0.9929764,0.007023573
